date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-01,12.426556554447885,12.426514027953662,12.426593480736589,47035598475
2025-03-02,12.7121930886566,12.7121276080273,12.712251955771386,47035598475
2025-03-03,12.997829622865313,12.997732810341615,12.997917620754984,47035598475
2025-03-04,13.283466157074027,13.283338451282603,13.283577275541273,47035598475
2025-03-05,13.56910269128274,13.568954679870581,13.569244742583646,47035598475
2025-03-06,13.854739225491459,13.854548888622034,13.854918980879967,47035598475
2025-03-07,14.140375759700172,14.140150788884453,14.140593848359288,47035598475
2025-03-08,14.426012293908885,14.425757906084892,14.426268168401124,47035598475
2025-03-09,14.711648828117601,14.711365120803753,14.711930138321346,47035598475
2025-03-10,14.997285362326314,14.996971428293554,14.997598867324857,47035598475
2025-03-11,15.282921896535028,15.282571186716789,15.283279219808424,47035598475
2025-03-12,15.56855843074374,15.568158985071479,15.568966603786905,47035598475
2025-03-13,15.854194964952457,15.853738371508415,15.854642976545886,47035598475
2025-03-14,16.13983149916117,16.13934701557695,16.140307724093137,47035598475
2025-03-15,16.42546803336988,16.424943473512634,16.42598347426132,47035598475
2025-03-16,16.7111045675786,16.710516400434756,16.711658681304417,47035598475
2025-03-17,16.996741101787315,16.99611656969422,16.997342637501767,47035598475
2025-03-18,17.282377635996028,17.281702503899925,17.283034388986582,47035598475
2025-03-19,17.568014170204748,17.56727558945264,17.5687129735279,47035598475
2025-03-20,17.85365070441346,17.85286084523121,17.854411581015796,47035598475
2025-03-21,18.139287238622174,18.138441538721697,18.1401126512578,47035598475
2025-03-22,18.424923772830887,18.424026726275212,18.425782846013373,47035598475
2025-03-23,18.7105603070396,18.70960544937007,18.711491545885924,47035598475
2025-03-24,18.996196841248317,18.995175023218575,18.997173961767007,47035598475
2025-02-18,1.8177234757527305,0.979557849265703,2.639744201896136,47035598960
2025-02-19,1.6057520471671873,0.7167397574016846,2.4441303877768266,47035598960
2025-02-20,1.3937806185816424,0.6220567493212994,2.2899065918102535,47035598960
2025-02-21,1.1818091899960992,0.28501643405652344,1.954666365436944,47035598960
2025-02-22,0.9698377614105551,0.16777006847377024,1.8248033035547118,47035598960
2025-02-23,0.757866332825011,-0.11077784833218277,1.5673718164487311,47035598960
2025-02-24,0.545894904239467,-0.26115844425384166,1.4296593940915088,47035598960
2025-02-25,0.333923475653922,-0.5382705027481132,1.1871875232542348,47035598960
2025-02-26,0.12195204706837881,-0.7921516885596227,0.9138586201818764,47035598960
2025-02-27,-0.09001938151716526,-0.9421767801581616,0.7599446095975133,47035598960
2025-02-28,-0.30199081010270934,-1.1003748170073733,0.5484175058190446,47035598960
2025-03-01,-0.5139622386882534,-1.3099144119164448,0.3183720270729845,47035598960
2025-03-02,-0.7259336672737975,-1.5661628482536594,0.10528486299271617,47035598960
2025-03-03,-0.9379050958593425,-1.7677381423258693,-0.02435167850677673,47035598960
2025-03-04,-1.1498765244448874,-1.947445217749851,-0.31459758129441134,47035598960
2025-03-05,-1.3618479530304297,-2.172302103563482,-0.4795837001642335,47035598960
2025-03-06,-1.5738193816159756,-2.3962345819750848,-0.7627285739206708,47035598960
2025-03-07,-1.7857908102015179,-2.6360005632808097,-0.9553319062532449,47035598960
2025-03-08,-1.9977622387870637,-2.834856212726877,-1.18190183575473,47035598960
2025-03-09,-2.209733667372606,-3.0627590078324958,-1.3967084829531815,47035598960
2025-03-10,-2.42170509595815,-3.2539318727383884,-1.5277177859518194,47035598960
2025-03-11,-2.633676524543694,-3.4873583938822708,-1.789884438085249,47035598960
2025-03-12,-2.8456479531292382,-3.726060069901506,-1.9595044953863938,47035598960
2025-03-13,-3.057619381714784,-3.9510553368453496,-2.1820759627025046,47035598960
2025-03-14,-3.2695908103003264,-4.114818908767662,-2.3821127454287265,47035598960
2025-03-15,-3.4815622388858705,-4.299777356549162,-2.6764464874267753,47035598960
2025-03-16,-3.6935336674714163,-4.542453814154169,-2.82267154265863,47035598960
